id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
152,1,Sporting CP 2014-2015,6.0,2.0,1.0,3.0,12.0,12.0,0.0,7.0,36.315,Nani-,Rui Patrício
216,1,Sporting CP 2016-2017,6.0,1.0,0.0,5.0,5.0,8.0,-3.0,3.0,45.583,Bruno César-,Rui Patrício
242,1,Sporting CP 2017-2018,6.0,2.0,1.0,3.0,8.0,9.0,-1.0,7.0,46.515,"Bas Dost,Bruno César-",Rui Patrício
351,2,Sporting CP 2021-2022,8.0,3.0,1.0,4.0,14.0,17.0,-3.0,10.0,37.672,Pedro Gonçalves-,Antonio Adán
385,1,Sporting CP 2022-2023,6.0,2.0,1.0,3.0,8.0,9.0,-1.0,7.0,39.923,"Marcus Edwards,Arthur... -",Antonio Adán
