id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
189,1,M'Gladbach 2015-2016,6.0,1.0,2.0,3.0,8.0,12.0,-4.0,5.0,45.87,Lars Stindl-,Yann Sommer
214,1,M'Gladbach 2016-2017,6.0,1.0,2.0,3.0,5.0,12.0,-7.0,5.0,46.162,Lars Stindl-,Yann Sommer
