id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
58,1,Genk 2011-2012,10.0,1.0,5.0,4.0,8.0,21.0,-13.0,8.0,21.34,Jelle Vossen-,László Köteles
318,1,Genk 2019-2020,6.0,0.0,1.0,5.0,5.0,20.0,-15.0,1.0,18.957,Mbwana Samatta-,Gaëtan Coucke
