id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
134,3,Monaco 2014-2015,10.0,4.0,3.0,3.0,7.0,5.0,2.0,15.0,13.275,"Aymen Abdennour,Dimitar Berbatov... -",Danijel Subašić
195,4,Monaco 2016-2017,12.0,5.0,3.0,4.0,19.0,19.0,0.0,18.0,13.471,Kylian Mbappé-,Danijel Subašić
250,1,Monaco 2017-2018,6.0,0.0,2.0,4.0,6.0,16.0,-10.0,2.0,9.378,Radamel Falcao-,"Danijel Subašić,Diego Benaglio"
285,1,Monaco 2018-2019,6.0,0.0,1.0,5.0,2.0,14.0,-12.0,1.0,9.218,"Samuel Grandsir,Moussa Sylla-",Diego Benaglio
