id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
211,1,Beşiktaş 2016-2017,6.0,1.0,4.0,1.0,9.0,14.0,-5.0,7.0,35.184,"Vincent Aboubakar,Ricardo Quaresma-",Tolga Zengin
236,2,Beşiktaş 2017-2018,8.0,4.0,2.0,2.0,12.0,13.0,-1.0,14.0,37.448,"Talisca,Cenk Tosun-",Fabricio
367,1,Beşiktaş 2021-2022,6.0,0.0,0.0,6.0,3.0,19.0,-16.0,0.0,19.031,"Francisco Montero,Cyle Larin... -",Ersin Destanoğlu
