id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
53,1,Olympiacos 2011-2012,6.0,3.0,0.0,3.0,8.0,6.0,2.0,9.0,30.165,"David Fuster,François Modesto... -","Franco Costanzo,Balázs Megyeri"
86,1,Olympiacos 2012-2013,6.0,3.0,0.0,3.0,9.0,9.0,0.0,9.0,29.089,Kostas Mitroglou-,Roy Carroll
108,2,Olympiacos 2013-2014,8.0,4.0,1.0,3.0,12.0,11.0,1.0,13.0,30.632,"Kostas Mitroglou,Chori Domínguez-",Roberto
150,1,Olympiacos 2014-2015,6.0,3.0,0.0,3.0,10.0,13.0,-3.0,9.0,30.306,"Ibrahim Afellay,Kostas Mitroglou-",Roberto
186,1,Olympiacos 2015-2016,6.0,3.0,0.0,3.0,6.0,13.0,-7.0,9.0,31.516,Felipe Pardo-,Roberto
253,1,Olympiacos 2017-2018,6.0,0.0,1.0,5.0,4.0,13.0,-9.0,1.0,30.445,Felipe Pardo-,Silvio Proto
311,1,Olympiacos 2019-2020,6.0,1.0,1.0,4.0,8.0,14.0,-6.0,4.0,31.523,Youssef El-Arabi-,José Sá
