id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
26,1,Rangers 2010-2011,6.0,1.0,3.0,2.0,3.0,6.0,-3.0,6.0,45.686,"Maurice Edu,Kenny Miller... -",Allan McGregor
399,1,Rangers 2022-2023,6.0,0.0,0.0,6.0,2.0,22.0,-20.0,0.0,49.253,"Scott Arfield,James Tavernier-",Allan McGregor
