id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
13,2,Lyon 2010-2011,8.0,3.0,2.0,3.0,12.0,14.0,-2.0,11.0,36.881,Michel Bastos-,Hugo Lloris
41,2,Lyon 2011-2012,10.0,4.0,3.0,3.0,14.0,10.0,4.0,15.0,35.403,Bafétimbi Gomis-,Hugo Lloris
191,1,Lyon 2015-2016,6.0,1.0,1.0,4.0,5.0,9.0,-4.0,4.0,31.304,Alexandre Lacazette-,Anthony Lopes
209,1,Lyon 2016-2017,6.0,2.0,2.0,2.0,5.0,3.0,2.0,8.0,50.028,Corentin Tolisso-,Anthony Lopes
270,2,Lyon 2018-2019,8.0,1.0,6.0,1.0,13.0,16.0,-3.0,9.0,41.945,"Nabil Fekir,Maxwel Cornet-",Anthony Lopes
290,4,Lyon 2019-2020,10.0,4.0,2.0,4.0,14.0,14.0,0.0,14.0,41.78,Memphis-,Anthony Lopes
