id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
7,3,Inter 2010-2011,10.0,4.0,1.0,5.0,18.0,21.0,-3.0,13.0,60.72,Samuel Eto'o-,Júlio César
45,2,Inter 2011-2012,8.0,3.0,2.0,3.0,10.0,9.0,1.0,11.0,33.668,Giampaolo Pazzini-,Júlio César
273,1,Inter 2018-2019,6.0,2.0,2.0,2.0,6.0,7.0,-1.0,8.0,65.857,Mauro Icardi-,Samir Handanović
305,1,Inter 2019-2020,6.0,2.0,1.0,3.0,10.0,9.0,1.0,7.0,62.54,Lautaro Martínez-,Samir Handanović
326,1,Inter 2020-2021,6.0,1.0,3.0,2.0,7.0,9.0,-2.0,6.0,0.333,Romelu Lukaku-,Samir Handanović
347,2,Inter 2021-2022,8.0,4.0,1.0,3.0,9.0,7.0,2.0,13.0,41.133,Edin Džeko-,Samir Handanović
369,6,Inter 2022-2023,13.0,7.0,3.0,3.0,19.0,11.0,8.0,24.0,71.415,Edin Džeko-,André Onana
