id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
283,1,Loko Moscow 2018-2019,6.0,1.0,0.0,5.0,4.0,12.0,-8.0,3.0,17.181,"Vladislav Ignatyev,Anton Miranchuk... -",Guilherme Marinato
312,1,Loko Moscow 2019-2020,6.0,1.0,0.0,5.0,4.0,11.0,-7.0,3.0,26.557,Aleksei Miranchuk-,Guilherme Marinato
330,1,Loko Moscow 2020-2021,6.0,0.0,3.0,3.0,5.0,10.0,-5.0,3.0,7.701,Anton Miranchuk-,Guilherme Marinato
