id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
294,3,Atalanta 2019-2020,9.0,4.0,1.0,4.0,17.0,18.0,-1.0,13.0,32.77,Josip Iličić-,Pierluigi Gollini
357,1,Atalanta 2021-2022,6.0,1.0,3.0,2.0,12.0,13.0,-1.0,6.0,11.556,Duván Zapata-,Juan Musso
