id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
59,1,Lille 2011-2012,6.0,1.0,3.0,2.0,6.0,6.0,0.0,6.0,16.215,Moussa Sow-,Mickaël Landreau
92,1,Lille 2012-2013,8.0,1.0,1.0,6.0,6.0,14.0,-8.0,4.0,41.139,"Salomon Kalou,Gianni Bruno... -",Mickaël Landreau
317,1,Lille 2019-2020,6.0,0.0,1.0,5.0,4.0,14.0,-10.0,1.0,48.208,Victor Osimhen-,Mike Maignan
349,2,Lille 2021-2022,8.0,3.0,2.0,3.0,8.0,8.0,0.0,11.0,37.824,"Jonathan David,Burak Yılmaz-",Ivo Grbić
