id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
396,1,Maccabi Haifa 2022-2023,6.0,1.0,0.0,5.0,7.0,21.0,-14.0,3.0,30.317,"Tjaronn Chery,Omer Atzili... -",Josh Cohen
