id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
155,1,Liverpool 2014-2015,6.0,1.0,2.0,3.0,5.0,9.0,-4.0,5.0,43.372,Steven Gerrard-,Simon Mignolet
224,5,Liverpool 2017-2018,13.0,7.0,4.0,2.0,41.0,16.0,25.0,25.0,49.96,"Roberto Firmino,Sadio Mané... -",Loris Karius
255,6,Liverpool 2018-2019,13.0,8.0,1.0,4.0,24.0,12.0,12.0,25.0,52.907,Mohamed Salah-,Alisson
297,2,Liverpool 2019-2020,8.0,4.0,1.0,3.0,15.0,12.0,3.0,13.0,52.312,Mohamed Salah-,Alisson
337,6,Liverpool 2021-2022,13.0,10.0,1.0,2.0,30.0,14.0,16.0,31.0,64.118,Mohamed Salah-,Alisson
376,2,Liverpool 2022-2023,8.0,5.0,0.0,3.0,19.0,12.0,7.0,15.0,51.578,Mohamed Salah-,Alisson
