id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
84,1,Anderlecht 2012-2013,10.0,3.0,3.0,4.0,18.0,11.0,7.0,12.0,17.317,Dieumerci Mbokani-,Silvio Proto
126,1,Anderlecht 2013-2014,6.0,0.0,1.0,5.0,4.0,17.0,-13.0,1.0,17.054,"Massimo Bruno,Sacha Kljestan... -","Thomas Kaminski,Silvio Proto"
153,1,Anderlecht 2014-2015,6.0,1.0,3.0,2.0,8.0,10.0,-2.0,6.0,19.462,"Aleksandar Mitrović,Chancel Mbemba... -",Silvio Proto
248,1,Anderlecht 2017-2018,6.0,1.0,0.0,5.0,2.0,17.0,-15.0,3.0,19.586,Sofiane Hanni-,"Frank Boeckx,Matz Sels"
