id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
12,2,Valencia 2010-2011,8.0,3.0,3.0,2.0,17.0,8.0,9.0,12.0,32.412,Roberto Soldado-,César Sánchez
54,1,Valencia 2011-2012,6.0,2.0,2.0,2.0,12.0,7.0,5.0,8.0,35.308,Roberto Soldado-,Diego Alves
74,2,Valencia 2012-2013,8.0,4.0,2.0,2.0,14.0,8.0,6.0,14.0,30.679,Jonas-,Vicente Guaita
185,1,Valencia 2015-2016,8.0,3.0,0.0,5.0,9.0,12.0,-3.0,9.0,32.902,"João Cancelo,Sofiane Feghouli... -",Jaume Doménech
272,1,Valencia 2018-2019,6.0,2.0,2.0,2.0,6.0,6.0,0.0,8.0,39.697,"Santi Mina,Carlos Soler-",Neto
300,2,Valencia 2019-2020,8.0,3.0,2.0,3.0,13.0,15.0,-2.0,11.0,31.599,"Rodrigo,Denis Cheryshev... -",Jasper Cillessen
