id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
97,5,Atlético Madrid 2013-2014,13.0,7.0,5.0,1.0,26.0,10.0,16.0,26.0,43.994,Diego Costa-,Thibaut Courtois
133,3,Atlético Madrid 2014-2015,10.0,5.0,2.0,3.0,15.0,5.0,10.0,17.0,43.954,Mario Mandžukić-,Miguel Ángel Moyá
161,5,Atlético Madrid 2015-2016,13.0,6.0,4.0,3.0,17.0,8.0,9.0,22.0,44.276,Antoine Griezmann-,Jan Oblak
194,4,Atlético Madrid 2016-2017,12.0,9.0,1.0,2.0,18.0,10.0,8.0,28.0,46.751,Antoine Griezmann-,Jan Oblak
240,1,Atlético Madrid 2017-2018,6.0,1.0,4.0,1.0,5.0,4.0,1.0,7.0,57.596,Antoine Griezmann-,Jan Oblak
263,2,Atlético Madrid 2018-2019,8.0,5.0,1.0,2.0,11.0,9.0,2.0,16.0,60.068,Antoine Griezmann-,Jan Oblak
293,3,Atlético Madrid 2019-2020,9.0,5.0,1.0,3.0,13.0,9.0,4.0,16.0,62.232,"Álvaro Morata,João Félix-",Jan Oblak
343,3,Atlético Madrid 2021-2022,10.0,3.0,3.0,4.0,9.0,10.0,-1.0,12.0,58.158,Antoine Griezmann-,Jan Oblak
390,1,Atlético Madrid 2022-2023,6.0,1.0,2.0,3.0,5.0,9.0,-4.0,5.0,58.797,"Antoine Griezmann,Yannick Carrasco... -",Jan Oblak
