id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
82,1,Dynamo Kyiv 2012-2013,10.0,4.0,3.0,3.0,13.0,14.0,-1.0,15.0,39.634,Oleh Husyev-,Maksym Koval
170,2,Dynamo Kyiv 2015-2016,8.0,3.0,3.0,2.0,9.0,7.0,2.0,12.0,41.706,"Andriy Yarmolenko,Vitaliy Buyalskyi-",Oleksandr Shovkovskiy
212,1,Dynamo Kyiv 2016-2017,6.0,1.0,2.0,3.0,8.0,6.0,2.0,5.0,25.055,"Derlis González,Vitaliy Buyalskyi... -",Artur Rudko
329,1,Dynamo Kyiv 2020-2021,6.0,1.0,1.0,4.0,4.0,13.0,-9.0,4.0,4.95,Viktor Tsyhankov-,Heorhiy Bushchan
365,1,Dynamo Kyiv 2021-2022,6.0,0.0,1.0,5.0,1.0,11.0,-10.0,1.0,27.256,Denys Harmash-,Heorhiy Bushchan
