id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
114,1,Steaua 2013-2014,12.0,3.0,6.0,3.0,13.0,15.0,-2.0,15.0,37.081,"Federico Piovaccari,Leandro Tatu-",Ciprian Tătărușanu
