id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
188,1,Sevilla 2015-2016,6.0,2.0,0.0,4.0,8.0,11.0,-3.0,6.0,37.267,"Yevhen Konoplyanka,Éver Banega-",Sergio Rico
202,2,Sevilla 2016-2017,8.0,4.0,2.0,2.0,9.0,6.0,3.0,14.0,37.433,Wissam Ben Yedder-,Sergio Rico
230,3,Sevilla 2017-2018,10.0,3.0,5.0,2.0,15.0,15.0,0.0,14.0,38.512,Wissam Ben Yedder-,Sergio Rico
356,1,Sevilla 2021-2022,6.0,1.0,3.0,2.0,5.0,5.0,0.0,6.0,25.468,Ivan Rakitić-,Yassine Bounou
392,1,Sevilla 2022-2023,6.0,1.0,2.0,3.0,6.0,12.0,-6.0,5.0,34.415,Youssef En-Nesyri-,Yassine Bounou
