id,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper
18,1,Basel 2010-2011,10.0,5.0,1.0,4.0,17.0,12.0,5.0,16.0,36.746,Alexander Frei-,Franco Costanzo
43,2,Basel 2011-2012,8.0,4.0,2.0,2.0,12.0,17.0,-5.0,14.0,34.489,Alexander Frei-,Yann Sommer
113,1,Basel 2013-2014,10.0,4.0,4.0,2.0,15.0,11.0,4.0,16.0,33.054,Mohamed Salah-,Yann Sommer
143,2,Basel 2014-2015,8.0,2.0,2.0,4.0,8.0,13.0,-5.0,8.0,35.434,Derlis González-,Tomáš Vaclík
221,1,Basel 2016-2017,6.0,0.0,2.0,4.0,3.0,12.0,-9.0,2.0,33.83,"Seydou Doumbia,Renato Steffen... -",Tomáš Vaclík
234,2,Basel 2017-2018,8.0,5.0,0.0,3.0,13.0,10.0,3.0,15.0,34.854,Dimitri Oberlin-,Tomáš Vaclík
